comparison,session_id,query_id,transition,before_gold_ranks,after_gold_ranks,promoted_gold,demoted_gold,top5_page_ids_identical,before_config,after_config
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q026,UNCHANGED_HIT,"{""00ce1b35-d357-53e0-a42e-a8f97d4a07f0"": 3, ""e64218f2-62ce-555a-ba53-f3fd1214e0f7"": 5}","{""00ce1b35-d357-53e0-a42e-a8f97d4a07f0"": 3, ""e64218f2-62ce-555a-ba53-f3fd1214e0f7"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q028,UNCHANGED_HIT,"{""42756865-0f8f-5dcc-a050-6ecec5b828ce"": 4}","{""42756865-0f8f-5dcc-a050-6ecec5b828ce"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q033,UNCHANGED_HIT,"{""79860bb6-6010-5ca0-ac81-f4327e2bff44"": 1, ""893b3ae9-1f94-5436-8c6d-54e200693867"": 20}","{""79860bb6-6010-5ca0-ac81-f4327e2bff44"": 1, ""893b3ae9-1f94-5436-8c6d-54e200693867"": 20}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q035,UNCHANGED_MISS,"{""893b3ae9-1f94-5436-8c6d-54e200693867"": 29}","{""893b3ae9-1f94-5436-8c6d-54e200693867"": 29}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q039,UNCHANGED_HIT,"{""0dd982c7-f7b2-5ac0-8c16-56d44bbe4330"": 15, ""78a623b8-bff9-5b45-b990-24d74e714f9b"": 1}","{""0dd982c7-f7b2-5ac0-8c16-56d44bbe4330"": 15, ""78a623b8-bff9-5b45-b990-24d74e714f9b"": 1}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q042,UNCHANGED_MISS,"{""5c22c135-b86e-56a3-83eb-7484d1183dca"": 9}","{""5c22c135-b86e-56a3-83eb-7484d1183dca"": 9}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q044,UNCHANGED_MISS,"{""57b8caa3-b46e-50f2-a65a-bb244543b1c3"": 31, ""647fce0c-6320-5a98-819d-50dff3300582"": 8}","{""57b8caa3-b46e-50f2-a65a-bb244543b1c3"": 31, ""647fce0c-6320-5a98-819d-50dff3300582"": 8}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q049,UNCHANGED_HIT,"{""57600f18-283a-5f61-bf9e-7a48d4f8d3c5"": 3}","{""57600f18-283a-5f61-bf9e-7a48d4f8d3c5"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q052,UNCHANGED_HIT,"{""647fce0c-6320-5a98-819d-50dff3300582"": 2, ""d728a292-3080-5624-89ff-d8e05d09e8ca"": 11}","{""647fce0c-6320-5a98-819d-50dff3300582"": 2, ""d728a292-3080-5624-89ff-d8e05d09e8ca"": 11}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q055,UNCHANGED_HIT,"{""d728a292-3080-5624-89ff-d8e05d09e8ca"": 17, ""2e583969-bc65-5074-a7fe-0424438cd092"": 2}","{""d728a292-3080-5624-89ff-d8e05d09e8ca"": 17, ""2e583969-bc65-5074-a7fe-0424438cd092"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q056,UNCHANGED_MISS,"{""e40ec65e-2907-515a-b1dd-3bec39109106"": 35}","{""e40ec65e-2907-515a-b1dd-3bec39109106"": 35}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q063,UNCHANGED_HIT,"{""3549589e-05fe-5631-9385-5379f8dd4396"": 2}","{""3549589e-05fe-5631-9385-5379f8dd4396"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q065,UNCHANGED_MISS,"{""a2f4bee5-f836-545e-8197-d79f3f2d284c"": 24, ""7cf76f8c-3ecc-5aa0-8867-9b1934ccb270"": 17}","{""a2f4bee5-f836-545e-8197-d79f3f2d284c"": 24, ""7cf76f8c-3ecc-5aa0-8867-9b1934ccb270"": 17}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q066,UNCHANGED_HIT,"{""166328f1-a89c-5b18-8a53-02ac909e0849"": 1, ""323c7c4f-02b6-5801-9c72-3623423fb3c6"": 4}","{""166328f1-a89c-5b18-8a53-02ac909e0849"": 1, ""323c7c4f-02b6-5801-9c72-3623423fb3c6"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S002,S002-Q070,UNCHANGED_MISS,"{""95dce1c8-76eb-5c10-b622-b77e03c00526"": 53}","{""95dce1c8-76eb-5c10-b622-b77e03c00526"": 53}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q007,UNCHANGED_HIT,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q011,UNCHANGED_HIT,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 2}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 3, ""aacabfac-ac8e-5c81-8f0b-9adc0eeeef33"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q013,UNCHANGED_MISS,"{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 6, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 7}","{""d84b52e5-9dec-53d0-8a9d-ddef9f5bd919"": 6, ""914dcda3-55d6-504a-9159-f6f54938f31f"": 7}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q014,UNCHANGED_HIT,"{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 2}","{""22322d48-4d17-5d2e-8760-ab1acaeb9f0a"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q021,UNCHANGED_HIT,"{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 4}","{""1b59ffe6-5fba-511e-b39a-6529e998d6ca"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q022,UNCHANGED_HIT,"{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 6}","{""4b59a558-4eb8-5c30-a40b-2e1cc9df12a2"": 1, ""bd6d22da-10ea-5784-b308-d3f5d1f57469"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q026,UNCHANGED_HIT,"{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 15, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 4}","{""cee54426-e3ab-5ae2-aaab-81de729e05f3"": 15, ""bd0dc9f1-4c0c-5c9f-b9c0-5a7b5051b7f2"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q028,UNCHANGED_HIT,"{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 4}","{""9ca9c523-e56d-58df-aa6b-c54a80e3dbb5"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q033,UNCHANGED_HIT,"{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 3, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 11}","{""c96d749e-7c02-5289-ab48-fd03586dd5b1"": 3, ""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 11}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q035,UNCHANGED_MISS,"{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 19}","{""1b535a84-9ae4-50ee-bbda-1d7ba186183e"": 19}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q039,UNCHANGED_MISS,"{""4ed05884-3478-5a91-a63f-3067fd41956d"": 29, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 12}","{""4ed05884-3478-5a91-a63f-3067fd41956d"": 29, ""c94687e6-820c-5c03-a774-40d03e0f70be"": 12}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q042,UNCHANGED_MISS,"{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 10}","{""82bf5c46-13d0-5fb7-9826-308047a68fc7"": 10}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q044,UNCHANGED_MISS,"{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 24, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 8}","{""ae9f0678-a87f-5377-8edd-5fbd8ff4b4fa"": 24, ""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 8}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q049,UNCHANGED_MISS,"{""2316a391-e779-530b-ac2f-055182347d32"": 27}","{""2316a391-e779-530b-ac2f-055182347d32"": 27}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q052,UNCHANGED_HIT,"{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 3, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 18}","{""bd2dd48b-5c6b-516a-9bdc-e2e5cdb84c9c"": 3, ""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 18}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q055,UNCHANGED_MISS,"{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 30, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 10}","{""cc3a667e-ea49-5490-bb5c-5a4d9db97e6f"": 30, ""9409734e-8235-5011-8c1a-60ed15ad9024"": 10}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q056,UNCHANGED_MISS,"{""59d896c1-0734-53cf-821a-5728dd5fe548"": 28}","{""59d896c1-0734-53cf-821a-5728dd5fe548"": 28}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q063,UNCHANGED_MISS,"{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 13}","{""83b39f0f-a1ea-5e54-98aa-d61af4aee5f9"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q065,UNCHANGED_MISS,"{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 7, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 13}","{""92bbf5d0-665d-52fa-92dd-d73231b6a2f4"": 7, ""ad470150-cd72-5d94-9d96-467573c4b92b"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q066,UNCHANGED_HIT,"{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 5, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 19}","{""3e1cec0a-77e2-5463-865e-1f49b78e966c"": 5, ""e6b075df-0710-53c0-a850-a6bc715553b6"": 19}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q070,UNCHANGED_MISS,"{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 8}","{""6e93a473-ae4a-524c-aee1-43aafd7f6bb0"": 8}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q077,UNCHANGED_MISS,"{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 12, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 36, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 10}","{""21f9ae05-f6a0-5cc5-af10-142d014dcf11"": 12, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 36, ""2fdaac5c-103c-5100-8480-7d15511a3658"": 10}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q078,UNCHANGED_HIT,"{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 5, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 42}","{""70584af0-da6d-5ee7-9e7c-ad3f962ef545"": 5, ""96af7f08-1678-5164-9e1e-935a577a7d1b"": 42}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q084,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 37}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 37}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q088,UNCHANGED_MISS,"{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 53, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 72}","{""15caa01c-5d97-5da1-93ca-bbb8a8cf5f22"": 53, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 72}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S003,S003-Q091,UNCHANGED_HIT,"{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 25, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 2, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 31}","{""68d070f4-4242-579d-b5a8-83f3dc6283b3"": 25, ""dc75d4a6-dbec-512b-bed7-4048466382c6"": 2, ""ff75fe78-c1af-5b7a-a243-9648b6132a06"": 31}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q007,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q011,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 6, ""75c0a8f8-fa8f-5fdb-89db-f1e0f0f43bb4"": 1}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q013,UNCHANGED_HIT,"{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 4}","{""9de4c8e1-1f2d-56af-8e3f-eaed84f7c238"": 9, ""d876eb51-66ba-5437-955a-25c3f405ef2f"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q014,UNCHANGED_MISS,"{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 6}","{""a60bbf7a-8108-58fc-8b4a-1356764282aa"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q021,UNCHANGED_HIT,"{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 4}","{""112af49e-d51f-599c-ad67-5cc18432f1a8"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q022,UNCHANGED_HIT,"{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 1, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}","{""1404aa4a-3c7a-565e-8e67-9f834683b3b2"": 1, ""1e8809d9-9426-51b9-9e17-039093174440"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q026,UNCHANGED_MISS,"{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 6}","{""7567fc91-4210-59bc-ac74-0cc3060edc83"": 20, ""fadb48cb-a45f-5f46-8f39-e18bd7dff4f1"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q028,UNCHANGED_HIT,"{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 4}","{""f642437d-2d3c-5b95-a7f6-29f2e68c0a13"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q033,UNCHANGED_MISS,"{""73b2fb55-c036-52ca-842e-cc784d317c61"": 16, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 8}","{""73b2fb55-c036-52ca-842e-cc784d317c61"": 16, ""dad4c589-bd44-5d61-917f-9435b971db4d"": 8}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q035,UNCHANGED_HIT,"{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}","{""dad4c589-bd44-5d61-917f-9435b971db4d"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q039,UNCHANGED_MISS,"{""c022f180-c519-52a7-9c70-3f15928609b5"": 23, ""594016a4-b321-5143-a8c6-3923fed20111"": 13}","{""c022f180-c519-52a7-9c70-3f15928609b5"": 23, ""594016a4-b321-5143-a8c6-3923fed20111"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q042,UNCHANGED_MISS,"{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 10}","{""c61777d3-f94f-5655-9b6b-9d6cdc28c303"": 10}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q044,UNCHANGED_HIT,"{""094486b7-1e86-5360-8005-66c6886152c2"": 28, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 2}","{""094486b7-1e86-5360-8005-66c6886152c2"": 28, ""682aecdf-197a-5dc6-b88d-886b08ffb500"": 2}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q049,UNCHANGED_MISS,"{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 21}","{""08c5243c-c754-5bb1-b020-dfbf21f542d7"": 21}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q052,UNCHANGED_MISS,"{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 23, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 25}","{""682aecdf-197a-5dc6-b88d-886b08ffb500"": 23, ""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 25}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q055,UNCHANGED_MISS,"{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 30, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}","{""b229284b-6a2b-5cfb-a8c8-0ccc1bd72603"": 30, ""90248870-b2cb-59d2-a707-79d09f366d8a"": 43}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q056,UNCHANGED_MISS,"{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 20}","{""adc1eeb8-b0f8-5877-88cf-abdd23798b3a"": 20}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q063,UNCHANGED_MISS,"{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 13}","{""2c5547ce-bd04-536c-8b2d-e09ae5633e53"": 13}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q065,UNCHANGED_HIT,"{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 5, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 12}","{""ca05266e-320c-5081-9d2d-f7c8689c58a9"": 5, ""28de896e-9356-58a4-a8c5-c3efe7770f57"": 12}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q066,UNCHANGED_MISS,"{""52990abe-a81c-5937-b506-8a88315cc3c0"": 7, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 17}","{""52990abe-a81c-5937-b506-8a88315cc3c0"": 7, ""57ef23a9-5ba4-568c-9cc1-4c5e9a47ec7a"": 17}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S004,S004-Q070,UNCHANGED_MISS,"{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 26}","{""2e530daf-4b7a-5b20-9fe7-9c23daee4af6"": 26}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q007,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q011,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 6, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 6, ""9c806b54-004f-57bf-8755-c4a0eebd929e"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q013,UNCHANGED_HIT,"{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 8, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}","{""73dd18d4-5dac-5f27-ac96-83de10de4633"": 8, ""6e436632-8d73-58b8-a746-7cbc36ffe10f"": 1}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q014,UNCHANGED_HIT,"{""c64751d6-21c8-5c09-87da-48f940293661"": 3}","{""c64751d6-21c8-5c09-87da-48f940293661"": 3}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q021,UNCHANGED_HIT,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 5}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 5}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q022,UNCHANGED_MISS,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 6, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 6, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q026,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 12, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 4}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 12, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 4}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
BGE-M3 2048 vs BGE-M3 512（长度影响）,S005,S005-Q028,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 6}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 6}",0,0,True,BAAI/bge-m3，max_length=512,BAAI/bge-m3，max_length=2048
