Session,Query ID,候选 Add Prompt,Query 检索方式,Transition,Production Gold ranks,Candidate Gold ranks,Promoted Gold,Demoted Gold,Max promotion,Max demotion
S005,S005-Q021,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}",0,0,0,0
S005,S005-Q021,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 6}",0,0,5,-5
S005,S005-Q021,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""5095d8f5-e975-5011-976e-e587c31560f2"": 11}","{""5095d8f5-e975-5011-976e-e587c31560f2"": 6}",0,0,5,-5
S005,S005-Q022,最小改动 Add Prompt,原始问题直接检索,HURT,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 9, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 14}",0,1,2,8
S005,S005-Q022,最小改动 Add Prompt,上下文引用解析后检索,HURT,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 9, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 14}",0,1,2,8
S005,S005-Q022,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 3, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 6}",0,0,10,2
S005,S005-Q022,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 3, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 6}",0,0,10,2
S005,S005-Q022,任务 + 证据链保留 Add Prompt,原始问题直接检索,HURT,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 10, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 15}",0,1,1,9
S005,S005-Q022,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,HURT,"{""bcb24496-086a-528b-a09e-86bae79fa560"": 1, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 16}","{""bcb24496-086a-528b-a09e-86bae79fa560"": 10, ""c16509f9-dd00-5e11-9acf-ecc8f08ad424"": 15}",0,1,1,9
S005,S005-Q026,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 3, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 11}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 3, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 6}",0,0,5,0
S005,S005-Q026,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 17}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 3, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 14}",0,0,3,-1
S005,S005-Q026,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 3, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 11}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 7, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 4}",1,1,7,4
S005,S005-Q026,多检索入口保留 Add Prompt,上下文引用解析后检索,HURT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 17}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 6, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 8}",0,1,9,2
S005,S005-Q026,任务 + 证据链保留 Add Prompt,原始问题直接检索,HURT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 3, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 11}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 7, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 6}",0,1,5,4
S005,S005-Q026,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 17}","{""87d6b0ff-8b24-5176-ba24-dbc110c6e1d5"": 4, ""daf8b285-37ac-5e07-a640-74fc9322fe21"": 9}",0,0,8,0
S005,S005-Q028,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 19}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 21}",0,0,-2,2
S005,S005-Q028,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 7}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 8}",0,0,-1,1
S005,S005-Q028,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 19}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 20}",0,0,-1,1
S005,S005-Q028,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 7}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 9}",0,0,-2,2
S005,S005-Q028,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 19}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 18}",0,0,1,-1
S005,S005-Q028,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 7}","{""102b7fa7-9564-5e73-98e7-41fde776fa99"": 6}",0,0,1,-1
S005,S005-Q033,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 7, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 10, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}",0,0,0,3
S005,S005-Q033,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 11, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}",0,0,0,5
S005,S005-Q033,多检索入口保留 Add Prompt,原始问题直接检索,HURT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 7, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 8, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 11}",0,1,-1,9
S005,S005-Q033,多检索入口保留 Add Prompt,上下文引用解析后检索,HURT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 8, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 15}",0,1,-2,13
S005,S005-Q033,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 7, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 3, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}",1,0,4,0
S005,S005-Q033,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 3, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}",1,0,3,0
S005,S005-Q035,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 27}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 19}",0,0,8,-8
S005,S005-Q035,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 16}",0,0,2,-2
S005,S005-Q035,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 27}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 13}",0,0,14,-14
S005,S005-Q035,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}",0,0,0,0
S005,S005-Q035,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 27}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 16}",0,0,11,-11
S005,S005-Q035,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 13}",0,0,5,-5
S005,S005-Q039,最小改动 Add Prompt,原始问题直接检索,HURT,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 33, ""a9136ff5-7fca-58fe-8907-08b361042647"": 6}",0,1,-1,5
S005,S005-Q039,最小改动 Add Prompt,上下文引用解析后检索,HURT,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 33, ""a9136ff5-7fca-58fe-8907-08b361042647"": 6}",0,1,-1,5
S005,S005-Q039,多检索入口保留 Add Prompt,原始问题直接检索,HURT,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 26, ""a9136ff5-7fca-58fe-8907-08b361042647"": 8}",0,1,6,7
S005,S005-Q039,多检索入口保留 Add Prompt,上下文引用解析后检索,HURT,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 26, ""a9136ff5-7fca-58fe-8907-08b361042647"": 8}",0,1,6,7
S005,S005-Q039,任务 + 证据链保留 Add Prompt,原始问题直接检索,HURT,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 31, ""a9136ff5-7fca-58fe-8907-08b361042647"": 8}",0,1,1,7
S005,S005-Q039,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,HURT,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 31, ""a9136ff5-7fca-58fe-8907-08b361042647"": 8}",0,1,1,7
S005,S005-Q042,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}",0,0,0,0
S005,S005-Q042,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 4}",0,0,-1,1
S005,S005-Q042,多检索入口保留 Add Prompt,原始问题直接检索,HURT,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 10}",0,1,-7,7
S005,S005-Q042,多检索入口保留 Add Prompt,上下文引用解析后检索,HURT,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 7}",0,1,-4,4
S005,S005-Q042,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 5}",0,0,-2,2
S005,S005-Q042,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,HURT,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 8}",0,1,-5,5
S005,S005-Q044,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 25, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 18}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 16, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 13}",0,0,9,-5
S005,S005-Q044,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 27, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 16}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 12, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 14}",0,0,15,-2
S005,S005-Q044,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 25, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 18}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 26, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 22}",0,0,-1,4
S005,S005-Q044,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 27, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 16}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 25, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 22}",0,0,2,6
S005,S005-Q044,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 25, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 18}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 30, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 22}",0,0,-4,5
S005,S005-Q044,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 27, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 16}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 27, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 20}",0,0,0,4
S005,S005-Q049,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 2}",0,0,1,-1
S005,S005-Q049,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 2}",0,0,1,-1
S005,S005-Q049,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}",0,0,0,0
S005,S005-Q049,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}",0,0,0,0
S005,S005-Q049,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}",0,0,0,0
S005,S005-Q049,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}",0,0,0,0
S005,S005-Q052,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 36}",0,0,4,7
S005,S005-Q052,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 36}",0,0,4,7
S005,S005-Q052,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 4, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 16}",0,0,13,-1
S005,S005-Q052,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 4, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 16}",0,0,13,-1
S005,S005-Q052,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 4, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 12}",0,0,17,-1
S005,S005-Q052,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 4, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 12}",0,0,17,-1
S005,S005-Q055,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 26, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}",0,0,1,12
S005,S005-Q055,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 26, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}",0,0,1,12
S005,S005-Q055,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 3, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 6}",1,1,11,3
S005,S005-Q055,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 3, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 6}",1,1,11,3
S005,S005-Q055,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_HIT,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 8, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}",0,0,6,-1
S005,S005-Q055,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_HIT,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 8, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}",0,0,6,-1
S005,S005-Q056,最小改动 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 31}",0,0,7,-7
S005,S005-Q056,最小改动 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 31}",0,0,7,-7
S005,S005-Q056,多检索入口保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 27}",0,0,11,-11
S005,S005-Q056,多检索入口保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 27}",0,0,11,-11
S005,S005-Q056,任务 + 证据链保留 Add Prompt,原始问题直接检索,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 33}",0,0,5,-5
S005,S005-Q056,任务 + 证据链保留 Add Prompt,上下文引用解析后检索,UNCHANGED_MISS,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 33}",0,0,5,-5
