comparison,session_id,query_id,gold_page_id,gold_source_turn_id,before_rank,after_rank,rank_improvement,before_score,after_score,score_difference,候选 Add Prompt,Gold movement,TASK_added,TASK_lost,TASK_preserved,SUBJECT_added,SUBJECT_lost,SUBJECT_preserved,TIME_added,TIME_lost,TIME_preserved,INDICATOR_added,INDICATOR_lost,INDICATOR_preserved,NUMBER_added,NUMBER_lost,NUMBER_preserved,STATE_added,STATE_lost,STATE_preserved,RELATION_added,RELATION_lost,RELATION_preserved,DEPENDENCY_added,DEPENDENCY_lost,DEPENDENCY_preserved,EVIDENCE_LIMIT_added,EVIDENCE_LIMIT_lost,EVIDENCE_LIMIT_preserved,KEYWORD_added,KEYWORD_lost,KEYWORD_preserved,JUDGMENT_added,JUDGMENT_lost,JUDGMENT_preserved
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q033,73b2fb55-c036-52ca-842e-cc784d317c61,S004-Q023,5,7,-2,0.6531623601913452,0.6292109489440918,-0.023951411247253418,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""判断修订""]","[""可复算性"", ""同步比较"", ""杠杆分析"", ""盈利质量""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""比亚迪""]",[],"[""2023年"", ""2024年""]","[""2023"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""2024"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]","[""03"", ""1225045350"", ""2023"", ""2025"", ""2026"", ""28"", ""28，""]","[""拐点"", ""连续上升""]","[""不同步"", ""先升后降"", ""连续下降""]",[],"[""修订""]","[""不同步""]","[""同比""]","[""CONTINUATION"", ""REVISION""]",[],"[""PREVIOUS_TURN""]",[],"[""信息缺口"", ""口径限制"", ""证据限制""]","[""来源限制""]","[""2025年反转"", ""归母股东权益"", ""矛盾年份"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额"", ""近似杠杆""]","[""2023-2025"", ""年度报告"", ""比亚迪""]","[""修订"", ""判断"", ""支持""]","[""确认""]","[""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q035,dad4c589-bd44-5d61-917f-9435b971db4d,S004-Q029,3,14,-11,0.5494986772537231,0.5205609798431396,-0.028937697410583496,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""同步比较""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验"", ""盈利质量"", ""管理层问询""]",[],[],"[""比亚迪""]",[],"[""2023年"", ""2024年""]","[""2023"", ""2025"", ""2025年"", ""2026""]",[],[],"[""扣非归母净利润"", ""经营活动现金流净额""]",[],"[""2024""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""28，"", ""294.46"", ""369.83"", ""591.36""]",[],"[""无法确认""]","[""先升后降"", ""连续下降""]","[""比较""]",[],"[""同比""]",[],[],[],[],"[""口径限制""]","[""来源限制""]","[""经营活动现金流"", ""资产权益变化""]","[""经营活动现金流净额""]","[""2023-2025"", ""年度报告"", ""扣非归母净利润"", ""比亚迪"", ""管理层问询""]",[],[],"[""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q042,c61777d3-f94f-5655-9b6b-9d6cdc28c303,S004-Q036,4,36,-32,0.5434472560882568,0.43684083223342896,-0.10660642385482788,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""判断修订"", ""反证检验"", ""现金质量""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""比亚迪""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母股东权益"", ""总资产"", ""营业收入""]","[""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]",[],"[""+12.81%"", ""+15.28%"", ""+29.02%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""1,388.1"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""28，"", ""6,023.15"", ""6,795.48"", ""7,771.02"", ""7,833.56"", ""8,039.65"", ""8,837.3""]","[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2024"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36""]","[""错位""]","[""连续上升""]","[""先升后降"", ""连续下降""]","[""修订"", ""反证"", ""错位""]","[""比较""]","[""同比""]","[""EARLIER_CONTEXT"", ""PREVIOUS_TURN"", ""REVISION""]",[],[],"[""信息缺口""]","[""口径限制"", ""来源限制""]",[],"[""反证"", ""归母净利润"", ""扣非归母净利润"", ""经营现金流"", ""表述降级""]","[""2024年中间点"", ""信号调和"", ""归母股东权益"", ""总资产"", ""盈利指标""]","[""2023-2025"", ""年度报告"", ""比亚迪""]","[""修订""]","[""确认""]","[""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q055,90248870-b2cb-59d2-a707-79d09f366d8a,S004-Q051,33,2,31,0.5125783085823059,0.5978115797042847,0.08523327112197876,候选三：区分性信息优先，主动抑制重复内容,PROMOTED,"[""判断修订"", ""同步比较""]","[""原因解释"", ""反证检验"", ""可复算性"", ""管理层问询"", ""证据分级"", ""风险排序""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""验证""]",[],[],"[""比亚迪""]","[""2024""]",[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母股东权益"", ""总资产""]","[""归母净利润""]","[""扣非归母净利润"", ""经营活动现金流净额""]","[""+12.81%"", ""+15.28%"", ""+32.94%"", ""+33.46%"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""6,795.48"", ""7,833.56"", ""8,837.3""]","[""+29.94%"", ""+34.00%"", ""-18.97%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""284.62"", ""28，"", ""294.46"", ""300.41"", ""326.19"", ""369.83"", ""402.54"", ""591.36""]","[""03"", ""2023"", ""2024"", ""2025"", ""2026"", ""28""]","[""同步"", ""连续上升""]",[],"[""先升后降"", ""拐点"", ""连续下降""]","[""修订"", ""同步""]","[""反证""]","[""同比""]","[""PREVIOUS_TURN""]","[""CONTINUATION"", ""EARLIER_CONTEXT""]","[""REVISION""]",[],"[""口径限制"", ""来源限制""]",[],"[""2024年中间点"", ""基期选择"", ""归母股东权益"", ""总资产"", ""连续上升""]","[""反例检验"", ""归母净利润"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""2023-2025"", ""年度报告"", ""比亚迪""]","[""修订""]","[""确认""]","[""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q056,adc1eeb8-b0f8-5877-88cf-abdd23798b3a,S004-Q050,3,46,-43,0.6123521327972412,0.488851934671402,-0.12350019812583923,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""判断修订""]","[""可复算性"", ""管理层问询"", ""综合判断"", ""证据分级"", ""风险排序""]","[""原因解释"", ""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""验证""]",[],[],"[""比亚迪""]",[],"[""2023年"", ""2024年""]","[""2023"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""归母股东权益"", ""营业收入""]","[""扣非归母净利润"", ""经营活动现金流净额""]",[],"[""+29.02%"", ""+3.46%"", ""+32.94%"", ""+33.46%"", ""+34.00%"", ""-18.97%"", ""1,388.1"", ""1,852.51"", ""1225045350"", ""2,462.75"", ""2024"", ""28，"", ""300.41"", ""326.19"", ""402.54"", ""6,023.15"", ""7,771.02"", ""8,039.65""]","[""+29.94%"", ""-20.38%"", ""-21.37%"", ""-55.69%"", ""03"", ""1,334.54"", ""1,697.25"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83"", ""591.36""]",[],"[""拐点"", ""连续上升""]","[""不同步"", ""先升后降"", ""连续下降""]","[""修订""]",[],"[""不同步"", ""反证"", ""同比""]","[""PREVIOUS_TURN""]","[""CONTINUATION""]","[""EARLIER_CONTEXT"", ""REVISION""]",[],"[""来源限制""]","[""口径限制""]","[""反证检验"", ""年度报告""]","[""归母净利润"", ""归母股东权益"", ""综合结论"", ""营业收入""]","[""2023-2025"", ""扣非归母净利润"", ""比亚迪"", ""经营活动现金流净额""]","[""修订""]","[""确认""]","[""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S004,S004-Q065,28de896e-9356-58a4-a8c5-c3efe7770f57,S004-Q058,2,8,-6,0.47814619541168213,0.4403687119483948,-0.037777483463287354,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""信息缺口"", ""阶段小结""]","[""反证检验"", ""可复算性"", ""管理层问询"", ""验证""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""比亚迪""]",[],"[""2023年"", ""2024年""]","[""2023"", ""2025"", ""2025年"", ""2026""]",[],"[""经营活动现金流净额""]","[""归母股东权益"", ""扣非归母净利润""]",[],"[""-21.37%"", ""-55.69%"", ""1,334.54"", ""1,697.25"", ""1225045350"", ""2024"", ""28，"", ""591.36""]","[""+29.94%"", ""+32.94%"", ""+33.46%"", ""-20.38%"", ""03"", ""1,388.1"", ""1,852.51"", ""2,462.75"", ""2023"", ""2025"", ""2026"", ""28"", ""284.62"", ""294.46"", ""369.83""]","[""不同步"", ""信息缺口""]","[""拐点"", ""连续下降""]","[""先升后降"", ""连续上升""]","[""不同步"", ""修订""]","[""反证""]","[""同比""]",[],"[""EARLIER_CONTEXT"", ""PREVIOUS_TURN"", ""REVISION""]","[""CONTINUATION""]","[""信息缺口""]","[""来源限制""]","[""口径限制""]","[""三年口径"", ""两段同比"", ""信息缺口""]","[""年度报告"", ""管理问询""]","[""2023-2025"", ""归母股东权益"", ""扣非归母净利润"", ""比亚迪"", ""证据分级""]","[""修订""]","[""判断""]","[""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q011,73dd18d4-5dac-5f27-ac96-83de10de4633,S005-Q001,7,5,2,0.4091431200504303,0.41965991258621216,0.01051679253578186,候选三：区分性信息优先，主动抑制重复内容,PROMOTED,"[""可复算性"", ""同步比较""]",[],"[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量""]",[],[],"[""宁德时代""]",[],"[""2024""]","[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],[],"[""归母净利润"", ""归母股东权益"", ""总资产"", ""营业收入""]",[],[],"[""+15.01%"", ""+17.04%"", ""+23.92%"", ""+24.90%"", ""+36.52%"", ""+42.28%"", ""+9.69%"", ""-9.70%"", ""03"", ""1,977.08"", ""10"", ""10，"", ""1225002213"", ""2,469.3"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,371.08"", ""3,620.13"", ""4,009.17"", ""4,237.02"", ""441.21"", ""507.45"", ""7,171.68"", ""7,866.58"", ""722.01"", ""9,748.28""]","[""不同步"", ""同步""]",[],"[""先降后升"", ""连续上升""]","[""不同步"", ""同步""]",[],"[""同比""]","[""CONTINUATION"", ""PREVIOUS_TURN""]",[],[],[],[],"[""来源限制""]","[""同步性"", ""年报来源"", ""法务合规""]","[""归母股东权益"", ""总资产"", ""财务变化""]","[""2023-2025"", ""同比"", ""宁德时代"", ""归母净利润"", ""营业收入""]","[""判断"", ""确认""]",[],"[""支持"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q021,5095d8f5-e975-5011-976e-e587c31560f2,S005-Q015,4,17,-13,0.5493555665016174,0.4790749251842499,-0.07028064131736755,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""可复算性"", ""同步比较"", ""证据分级"", ""风险排序""]","[""信息缺口"", ""判断修订"", ""现金质量"", ""盈利质量""]","[""原因解释"", ""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""宁德时代""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""营业收入""]",[],[],"[""+17.04%"", ""+24.90%"", ""+36.52%"", ""-9.70%"", ""03"", ""1,977.08"", ""10"", ""10，"", ""1225002213"", ""2,469.3"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,371.08"", ""3,620.13"", ""4,009.17"", ""4,237.02""]","[""同步""]","[""信息缺口""]","[""先降后升"", ""无法确认"", ""连续上升""]","[""同步""]","[""修订""]","[""同比""]",[],"[""EARLIER_CONTEXT"", ""REVISION""]",[],[],"[""信息缺口"", ""证据限制""]","[""来源限制""]","[""证据可靠性排序"", ""风险提示""]","[""信息缺口"", ""同比""]","[""2023-2025"", ""宁德时代"", ""年报来源"", ""归母股东权益"", ""营业收入""]",[],"[""修订""]","[""判断"", ""支持"", ""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q026,87d6b0ff-8b24-5176-ba24-dbc110c6e1d5,S005-Q014,5,9,-4,0.6158711314201355,0.6098253726959229,-0.0060457587242126465,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""反证检验"", ""验证""]","[""信息缺口"", ""原因解释"", ""现金质量""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""来源核验"", ""盈利质量"", ""证据分级""]",[],[],"[""宁德时代""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""归母净利润"", ""总资产""]","[""归母股东权益"", ""扣非归母净利润"", ""经营活动现金流净额"", ""营业收入""]",[],"[""+15.01%"", ""+23.92%"", ""+42.28%"", ""+9.69%"", ""441.21"", ""507.45"", ""7,171.68"", ""7,866.58"", ""722.01"", ""9,748.28""]","[""+17.04%"", ""+24.90%"", ""+36.52%"", ""-9.70%"", ""1,977.08"", ""2,469.3"", ""3,371.08"", ""3,620.13"", ""4,009.17"", ""4,237.02""]","[""03"", ""10"", ""10，"", ""1225002213"", ""2023"", ""2024"", ""2025"", ""2026""]",[],"[""信息缺口"", ""先降后升"", ""无法确认""]","[""连续上升""]","[""反证""]",[],"[""同比""]","[""REVISION""]",[],"[""EARLIER_CONTEXT""]",[],"[""信息缺口"", ""证据限制""]","[""来源限制""]","[""两段同比"", ""反证检验"", ""归母净利润"", ""总资产"", ""证据分级""]","[""同比"", ""归母股东权益"", ""营业收入"", ""表述审查"", ""证据强度""]","[""2023-2025"", ""宁德时代"", ""年报来源""]",[],"[""支持""]","[""判断"", ""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q033,407824ab-fd2c-5a7b-ac60-4e9d2ed5311e,S005-Q023,1,22,-21,0.6653862595558167,0.5421234965324402,-0.12326276302337646,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,[],"[""信息缺口"", ""现金质量"", ""盈利质量""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""宁德时代""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""总资产"", ""扣非归母净利润"", ""经营活动现金流净额""]","[""归母股东权益"", ""营业收入""]",[],"[""+15.01%"", ""+23.92%"", ""+42.28%"", ""+9.69%"", ""441.21"", ""507.45"", ""7,171.68"", ""7,866.58"", ""722.01"", ""9,748.28""]","[""+17.04%"", ""+24.90%"", ""+36.52%"", ""-9.70%"", ""03"", ""1,977.08"", ""10"", ""10，"", ""1225002213"", ""2,469.3"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,371.08"", ""3,620.13"", ""4,009.17"", ""4,237.02""]","[""不同步""]","[""信息缺口"", ""无法确认""]","[""先降后升"", ""拐点"", ""连续上升""]","[""不同步""]","[""比较""]","[""同比""]",[],"[""PREVIOUS_TURN""]",[],"[""口径限制""]","[""信息缺口"", ""证据限制""]","[""来源限制""]","[""信号调和"", ""口径限制"", ""盈利指标""]","[""同比"", ""年报原数"", ""计算结果""]","[""2023-2025"", ""宁德时代"", ""年度拐点"", ""归母股东权益"", ""营业收入""]",[],"[""支持""]","[""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q044,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,21,-20,0.650495707988739,0.555232048034668,-0.09526365995407104,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""杠杆分析""]","[""信息缺口"", ""同步比较"", ""效率判断"", ""现金质量"", ""盈利质量"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""宁德时代""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],"[""+15.01%"", ""+17.04%"", ""+42.28%"", ""-9.70%"", ""0.435"", ""0.460"", ""0.559"", ""3,620.13"", ""4,009.17"", ""4,237.02"", ""441.21"", ""507.45"", ""722.01""]","[""+23.92%"", ""+24.90%"", ""+36.52%"", ""+9.69%"", ""03"", ""1,977.08"", ""10"", ""10，"", ""1225002213"", ""2,469.3"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,371.08"", ""7,171.68"", ""7,866.58"", ""9,748.28""]",[],"[""信息缺口"", ""先降后升"", ""同步"", ""无法确认""]","[""连续上升""]",[],"[""同步""]","[""同比""]","[""PREVIOUS_TURN""]","[""CONTINUATION"", ""EARLIER_CONTEXT""]",[],[],"[""信息缺口"", ""证据限制""]","[""来源限制""]","[""2024年中间点"", ""年报原数"", ""归母股东权益"", ""比率拆解"", ""近似杠杆""]","[""同比"", ""年报来源"", ""归母净利润"", ""营业收入"", ""阶段小结""]","[""2023-2025"", ""宁德时代"", ""总资产""]",[],"[""判断"", ""支持""]","[""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q049,d0b649b9-d683-5ad9-a5a6-64c75b0bc996,S005-Q043,1,8,-7,0.6233232617378235,0.5608605742454529,-0.062462687492370605,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,[],"[""同步比较"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""杠杆分析"", ""来源核验""]",[],[],"[""宁德时代""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]","[""总资产""]","[""营业收入""]","[""归母股东权益""]","[""+23.92%"", ""+9.69%"", ""7,171.68"", ""7,866.58"", ""9,748.28""]","[""+17.04%"", ""-9.70%"", ""3,620.13"", ""4,009.17"", ""4,237.02""]","[""+24.90%"", ""+36.52%"", ""03"", ""1,977.08"", ""10"", ""10，"", ""1225002213"", ""2,469.3"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,371.08""]",[],"[""不同步"", ""先降后升""]","[""连续上升""]",[],"[""不同步"", ""修订""]","[""同比""]",[],[],[],[],[],"[""来源限制""]","[""2024年中间点"", ""年报原数"", ""总资产"", ""比率拆解""]","[""冲突保留"", ""同比"", ""年报来源"", ""营业收入""]","[""2023-2025"", ""宁德时代"", ""归母股东权益"", ""近似杠杆""]",[],"[""修订"", ""判断"", ""支持""]","[""确认"", ""结论""]"
候选三：区分性信息优先，主动抑制重复内容 vs 当前前后文 Prompt（主要基线）,S005,S005-Q052,009ec1d2-83f6-5755-bd7a-e5a92eda1890,S005-Q040,1,34,-33,0.6313807368278503,0.5092666149139404,-0.12211412191390991,候选三：区分性信息优先，主动抑制重复内容,DEMOTED,"[""杠杆分析""]","[""信息缺口"", ""同步比较"", ""效率判断"", ""现金质量"", ""盈利质量"", ""阶段小结""]","[""原因解释"", ""口径核验"", ""可复算性"", ""同比解释"", ""拐点定位"", ""来源核验""]",[],[],"[""宁德时代""]",[],[],"[""2023"", ""2023年"", ""2024年"", ""2025"", ""2025年"", ""2026""]",[],"[""归母净利润"", ""经营活动现金流净额"", ""营业收入""]","[""归母股东权益"", ""总资产""]",[],"[""+15.01%"", ""+17.04%"", ""+42.28%"", ""-9.70%"", ""0.435"", ""0.460"", ""0.559"", ""3,620.13"", ""4,009.17"", ""4,237.02"", ""441.21"", ""507.45"", ""722.01""]","[""+23.92%"", ""+24.90%"", ""+36.52%"", ""+9.69%"", ""03"", ""1,977.08"", ""10"", ""10，"", ""1225002213"", ""2,469.3"", ""2023"", ""2024"", ""2025"", ""2026"", ""3,371.08"", ""7,171.68"", ""7,866.58"", ""9,748.28""]",[],"[""信息缺口"", ""先降后升"", ""同步"", ""无法确认""]","[""连续上升""]",[],"[""同步""]","[""同比""]","[""PREVIOUS_TURN""]","[""CONTINUATION"", ""EARLIER_CONTEXT""]",[],[],"[""信息缺口"", ""证据限制""]","[""来源限制""]","[""2024年中间点"", ""年报原数"", ""归母股东权益"", ""比率拆解"", ""近似杠杆""]","[""同比"", ""年报来源"", ""归母净利润"", ""营业收入"", ""阶段小结""]","[""2023-2025"", ""宁德时代"", ""总资产""]",[],"[""判断"", ""支持""]","[""确认"", ""结论""]"
