session_id,query_id,candidate,search_variant,comparison,before_gold_ranks,after_gold_ranks,transition,promoted_gold,demoted_gold,max_promotion,max_demotion
S005,S005-Q033,A1,P2,A1 vs Old under P2,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 8, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}",UNCHANGED_HIT,0,0,0,2
S005,S005-Q033,A2,Baseline,A2 vs Old under Baseline,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 7, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 9, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 5}",UNCHANGED_HIT,0,0,-2,3
S005,S005-Q033,A2,P2,A2 vs Old under P2,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 9, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 6}",HURT,0,1,-3,4
S005,S005-Q033,A3,Baseline,A3 vs Old under Baseline,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 7, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 9}",HURT,0,1,1,7
S005,S005-Q033,A3,P2,A3 vs Old under P2,"{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 6, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 2}","{""407824ab-fd2c-5a7b-ac60-4e9d2ed5311e"": 7, ""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 12}",HURT,0,1,-1,10
S005,S005-Q035,A1,Baseline,A1 vs Old under Baseline,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 27}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 23}",UNCHANGED_MISS,0,0,4,-4
S005,S005-Q035,A1,P2,A1 vs Old under P2,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 25}",UNCHANGED_MISS,0,0,-7,7
S005,S005-Q035,A2,Baseline,A2 vs Old under Baseline,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 27}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 30}",UNCHANGED_MISS,0,0,-3,3
S005,S005-Q035,A2,P2,A2 vs Old under P2,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 28}",UNCHANGED_MISS,0,0,-10,10
S005,S005-Q035,A3,Baseline,A3 vs Old under Baseline,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 27}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 24}",UNCHANGED_MISS,0,0,3,-3
S005,S005-Q035,A3,P2,A3 vs Old under P2,"{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 18}","{""52954b6d-4823-5e0a-955d-8a3b24df0a30"": 27}",UNCHANGED_MISS,0,0,-9,9
S005,S005-Q039,A1,Baseline,A1 vs Old under Baseline,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 28, ""a9136ff5-7fca-58fe-8907-08b361042647"": 14}",HURT,0,1,4,13
S005,S005-Q039,A1,P2,A1 vs Old under P2,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 28, ""a9136ff5-7fca-58fe-8907-08b361042647"": 14}",HURT,0,1,4,13
S005,S005-Q039,A2,Baseline,A2 vs Old under Baseline,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 22, ""a9136ff5-7fca-58fe-8907-08b361042647"": 3}",UNCHANGED_HIT,0,0,10,2
S005,S005-Q039,A2,P2,A2 vs Old under P2,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 22, ""a9136ff5-7fca-58fe-8907-08b361042647"": 3}",UNCHANGED_HIT,0,0,10,2
S005,S005-Q039,A3,Baseline,A3 vs Old under Baseline,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 30, ""a9136ff5-7fca-58fe-8907-08b361042647"": 8}",HURT,0,1,2,7
S005,S005-Q039,A3,P2,A3 vs Old under P2,"{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 32, ""a9136ff5-7fca-58fe-8907-08b361042647"": 1}","{""e0f6fcfc-3a3a-5dbe-8aa0-d690b2179326"": 30, ""a9136ff5-7fca-58fe-8907-08b361042647"": 8}",HURT,0,1,2,7
S005,S005-Q042,A1,Baseline,A1 vs Old under Baseline,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 16}",HURT,0,1,-13,13
S005,S005-Q042,A1,P2,A1 vs Old under P2,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 18}",HURT,0,1,-15,15
S005,S005-Q042,A2,Baseline,A2 vs Old under Baseline,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 14}",HURT,0,1,-11,11
S005,S005-Q042,A2,P2,A2 vs Old under P2,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 11}",HURT,0,1,-8,8
S005,S005-Q042,A3,Baseline,A3 vs Old under Baseline,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 19}",HURT,0,1,-16,16
S005,S005-Q042,A3,P2,A3 vs Old under P2,"{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 3}","{""19b9c9f1-754d-5322-831d-a2b5bbc632f9"": 11}",HURT,0,1,-8,8
S005,S005-Q044,A1,Baseline,A1 vs Old under Baseline,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 25, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 18}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 37, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 23}",UNCHANGED_MISS,0,0,-5,12
S005,S005-Q044,A1,P2,A1 vs Old under P2,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 27, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 16}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 37, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 26}",UNCHANGED_MISS,0,0,-10,10
S005,S005-Q044,A2,Baseline,A2 vs Old under Baseline,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 25, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 18}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 37, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 10}",UNCHANGED_MISS,0,0,8,12
S005,S005-Q044,A2,P2,A2 vs Old under P2,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 27, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 16}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 38, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 10}",UNCHANGED_MISS,0,0,6,11
S005,S005-Q044,A3,Baseline,A3 vs Old under Baseline,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 25, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 18}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 37, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 9}",UNCHANGED_MISS,0,0,9,12
S005,S005-Q044,A3,P2,A3 vs Old under P2,"{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 27, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 16}","{""53a0c2bd-e2e0-5a10-8976-c6a159c1cd78"": 37, ""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 11}",UNCHANGED_MISS,0,0,5,10
S005,S005-Q049,A1,Baseline,A1 vs Old under Baseline,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 14}",HURT,0,1,-11,11
S005,S005-Q049,A1,P2,A1 vs Old under P2,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 14}",HURT,0,1,-11,11
S005,S005-Q049,A2,Baseline,A2 vs Old under Baseline,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 12}",HURT,0,1,-9,9
S005,S005-Q049,A2,P2,A2 vs Old under P2,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 12}",HURT,0,1,-9,9
S005,S005-Q049,A3,Baseline,A3 vs Old under Baseline,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 27}",HURT,0,1,-24,24
S005,S005-Q049,A3,P2,A3 vs Old under P2,"{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 3}","{""d0b649b9-d683-5ad9-a5a6-64c75b0bc996"": 27}",HURT,0,1,-24,24
S005,S005-Q052,A1,Baseline,A1 vs Old under Baseline,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 32}",UNCHANGED_HIT,0,0,4,3
S005,S005-Q052,A1,P2,A1 vs Old under P2,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 1, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 32}",UNCHANGED_HIT,0,0,4,3
S005,S005-Q052,A2,Baseline,A2 vs Old under Baseline,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 2, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 35}",UNCHANGED_HIT,0,0,3,6
S005,S005-Q052,A2,P2,A2 vs Old under P2,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 2, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 35}",UNCHANGED_HIT,0,0,3,6
S005,S005-Q052,A3,Baseline,A3 vs Old under Baseline,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 2, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 28}",UNCHANGED_HIT,0,0,3,-1
S005,S005-Q052,A3,P2,A3 vs Old under P2,"{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 5, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 29}","{""009ec1d2-83f6-5755-bd7a-e5a92eda1890"": 2, ""c50cce28-4618-514d-bc83-20a57b6f5562"": 28}",UNCHANGED_HIT,0,0,3,-1
S005,S005-Q055,A1,Baseline,A1 vs Old under Baseline,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 20, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}",UNCHANGED_HIT,0,0,1,6
S005,S005-Q055,A1,P2,A1 vs Old under P2,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 20, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 2}",UNCHANGED_HIT,0,0,1,6
S005,S005-Q055,A2,Baseline,A2 vs Old under Baseline,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 6, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 1}",UNCHANGED_HIT,0,0,8,-2
S005,S005-Q055,A2,P2,A2 vs Old under P2,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 6, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 1}",UNCHANGED_HIT,0,0,8,-2
S005,S005-Q055,A3,Baseline,A3 vs Old under Baseline,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 15, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 5}",UNCHANGED_HIT,0,0,-1,2
S005,S005-Q055,A3,P2,A3 vs Old under P2,"{""c50cce28-4618-514d-bc83-20a57b6f5562"": 14, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 3}","{""c50cce28-4618-514d-bc83-20a57b6f5562"": 15, ""cc845b3c-bd6e-511e-8bf1-44f5e08cf54a"": 5}",UNCHANGED_HIT,0,0,-1,2
S005,S005-Q056,A1,Baseline,A1 vs Old under Baseline,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 22}",UNCHANGED_MISS,0,0,16,-16
S005,S005-Q056,A1,P2,A1 vs Old under P2,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 22}",UNCHANGED_MISS,0,0,16,-16
S005,S005-Q056,A2,Baseline,A2 vs Old under Baseline,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 23}",UNCHANGED_MISS,0,0,15,-15
S005,S005-Q056,A2,P2,A2 vs Old under P2,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 23}",UNCHANGED_MISS,0,0,15,-15
S005,S005-Q056,A3,Baseline,A3 vs Old under Baseline,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 32}",UNCHANGED_MISS,0,0,6,-6
S005,S005-Q056,A3,P2,A3 vs Old under P2,"{""749bba84-be69-55e2-98a1-a9617e473fb0"": 38}","{""749bba84-be69-55e2-98a1-a9617e473fb0"": 32}",UNCHANGED_MISS,0,0,6,-6
