candidate_k,strategy_id,strategy_group,query_id,original_query,gold_page_ids,gold_ranks,best_gold_rank,reciprocal_rank,ndcg_at_5,gold_pages_in_top5,candidate_top5_page_ids,reranker_top5_page_ids,final_top5_page_ids
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q007,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；请明确哪些是年报原数、哪些是计算结果。,"[""2631e802-75be-5089-9418-baece6a717cf""]",[3],3,0.3333333333333333,0.5,1,"[""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""2631e802-75be-5089-9418-baece6a717cf""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""2631e802-75be-5089-9418-baece6a717cf""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""2631e802-75be-5089-9418-baece6a717cf""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q011,前面的整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开；请区分最新一年的边际变化和完整三年路径。,"[""2631e802-75be-5089-9418-baece6a717cf"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6""]","[6, 2]",2,0.5,0.38685280723454163,1,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""e7eefead-7365-5540-b914-0d6077a14d8c""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""2631e802-75be-5089-9418-baece6a717cf""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q013,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；别只复述数字，要说明它和上一问的关系。,"[""2631e802-75be-5089-9418-baece6a717cf"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb""]","[8, 3]",3,0.3333333333333333,0.3065735963827292,1,"[""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""8322bc48-f2e3-5603-ae53-97917cf35a39"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""2631e802-75be-5089-9418-baece6a717cf""]","[""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q014,接着加入扣非净利润，刚才看到的利润变化有多少属于持续经营口径；请先给结论，再说明三年依据。,"[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]",[1],1,1.0,1.0,1,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c""]","[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q021,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；请从当前岗位最关心的证据开始回答。,"[""f1228bac-12d1-520f-9787-52a8cdcd49db""]",[9],9,0.1111111111111111,0.0,0,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""71a788a3-0077-5908-a7f4-d02349fd6e1c"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""2ec87be4-468b-5498-889b-13f43f4ee222"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""2ec87be4-468b-5498-889b-13f43f4ee222"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q022,刚才看到的现金流三年路径是连续变化还是中途反转；不要只比较2023年和2025年两个端点。,"[""34fa3574-894f-575c-b9b0-0a183473746e"", ""55e7e466-3b1c-5014-85fc-2a14618ce254""]","[14, 13]",13,0.07692307692307693,0.0,0,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""7c06f308-8022-5f54-a63c-ab30458f4115""]","[""8322bc48-f2e3-5603-ae53-97917cf35a39"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6""]","[""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""8322bc48-f2e3-5603-ae53-97917cf35a39"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""7c06f308-8022-5f54-a63c-ab30458f4115""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q026,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把口径限制放在结论里，不要另作假设。,"[""289ba3d6-8b24-5c77-8df9-7af211ee1007"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8""]","[6, 12]",6,0.16666666666666666,0.0,0,"[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"", ""44777fdf-abd5-5570-b0aa-8e3f1cb44000"", ""77cecfad-195f-539e-b105-acf49d23a9c6"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6""]","[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""289ba3d6-8b24-5c77-8df9-7af211ee1007"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""8322bc48-f2e3-5603-ae53-97917cf35a39""]","[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""77cecfad-195f-539e-b105-acf49d23a9c6"", ""8322bc48-f2e3-5603-ae53-97917cf35a39"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q028,我不想只听支持项，哪项前面已经出现的数字可能推翻现金质量结论；结论要能直接接到下一轮继续追问。,"[""44777fdf-abd5-5570-b0aa-8e3f1cb44000""]",[10],10,0.1,0.0,0,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""55e7e466-3b1c-5014-85fc-2a14618ce254"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""dfaf0dfd-1943-54e1-99a3-0690c5a9cb38"", ""44777fdf-abd5-5570-b0aa-8e3f1cb44000""]","[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""55e7e466-3b1c-5014-85fc-2a14618ce254"", ""dfaf0dfd-1943-54e1-99a3-0690c5a9cb38"", ""28a3b6de-dd4b-5bf8-919e-169ce12b1349"", ""d5c03971-3795-5256-a75f-b3921d61a92d""]","[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""55e7e466-3b1c-5014-85fc-2a14618ce254"", ""dfaf0dfd-1943-54e1-99a3-0690c5a9cb38"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""28a3b6de-dd4b-5bf8-919e-169ce12b1349""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q033,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请把两段同比分开，不要合成一个趋势词。,"[""d5c03971-3795-5256-a75f-b3921d61a92d"", ""b4497adc-7393-57c0-8917-ce3372fbd151""]","[2, 23]",2,0.5,0.38685280723454163,1,"[""f1228bac-12d1-520f-9787-52a8cdcd49db"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""204ccd02-0a09-5bee-9d12-d6469c1688e8"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]","[""f1228bac-12d1-520f-9787-52a8cdcd49db"", ""33eb4d66-a4c5-5429-b3bd-48948bb5d443"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""55e7e466-3b1c-5014-85fc-2a14618ce254""]","[""f1228bac-12d1-520f-9787-52a8cdcd49db"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""33eb4d66-a4c5-5429-b3bd-48948bb5d443"", ""204ccd02-0a09-5bee-9d12-d6469c1688e8""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q035,如果收入、资产和权益方向不一致，刚才的效率判断应当怎样表述；如果前面的判断需要修订，请直接指出。,"[""b4497adc-7393-57c0-8917-ce3372fbd151""]",[20],20,0.05,0.0,0,"[""812b1a36-c36b-58cb-882e-3759ed7c7c58"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""71a788a3-0077-5908-a7f4-d02349fd6e1c"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"", ""2ec87be4-468b-5498-889b-13f43f4ee222""]","[""812b1a36-c36b-58cb-882e-3759ed7c7c58"", ""71a788a3-0077-5908-a7f4-d02349fd6e1c"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8""]","[""812b1a36-c36b-58cb-882e-3759ed7c7c58"", ""71a788a3-0077-5908-a7f4-d02349fd6e1c"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"", ""2ec87be4-468b-5498-889b-13f43f4ee222""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q039,如果要向管理层追问，前面的资产和权益变化应当转化成哪些可核实的问题；请从当前岗位最关心的证据开始回答。,"[""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"", ""c107828c-a741-55f6-8e0c-446cfbdba215""]","[2, 13]",2,0.5,0.38685280723454163,1,"[""05b70e73-30bc-59f9-98c1-7b8ae315ffd0"", ""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"", ""fb76b32a-859d-5228-b170-550c026c1646"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""adb63a6d-b7bd-5396-8e59-1cb9403d2c73""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""28a3b6de-dd4b-5bf8-919e-169ce12b1349"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""adb63a6d-b7bd-5396-8e59-1cb9403d2c73"", ""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"", ""28a3b6de-dd4b-5bf8-919e-169ce12b1349"", ""adb63a6d-b7bd-5396-8e59-1cb9403d2c73"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q042,刚才确认了来源，再检查三年比较数是否存在单位、主体或重述口径差异；把结论写得可以回到公开来源复算。,"[""0ec56d0d-4e11-511a-9b98-5f6bddfc2dcc""]",[15],15,0.06666666666666667,0.0,0,"[""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"", ""204ccd02-0a09-5bee-9d12-d6469c1688e8"", ""812b1a36-c36b-58cb-882e-3759ed7c7c58"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""204ccd02-0a09-5bee-9d12-d6469c1688e8"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6""]","[""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""204ccd02-0a09-5bee-9d12-d6469c1688e8"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q044,刚才的三层证据中，哪些措辞已经超过事实本身能够支持的强度；把口径限制放在结论里，不要另作假设。,"[""32b5d492-2df9-5ed9-ac46-caca5c87097c"", ""4054aab2-0aa7-5019-b341-077265511add""]","[17, 26]",17,0.058823529411764705,0.0,0,"[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""812b1a36-c36b-58cb-882e-3759ed7c7c58"", ""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""fb76b32a-859d-5228-b170-550c026c1646""]","[""812b1a36-c36b-58cb-882e-3759ed7c7c58"", ""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""8322bc48-f2e3-5603-ae53-97917cf35a39""]","[""812b1a36-c36b-58cb-882e-3759ed7c7c58"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""77cecfad-195f-539e-b105-acf49d23a9c6""]"
20,RF2_reranker_weight_1.5,RANK_FUSION,S001-Q049,如果把刚才的风险点交给管理层，怎样问才能对应到具体披露而不是泛泛问原因；别只复述数字，要说明它和上一问的关系。,"[""de592e81-e050-536b-8909-32866c85f6c2""]",[5],5,0.2,0.38685280723454163,1,"[""e2db6251-93c2-54d2-b811-75ba0665e53c"", ""5fcaa70b-2b7a-509b-bb78-82c6345a84eb"", ""05b70e73-30bc-59f9-98c1-7b8ae315ffd0"", ""adb63a6d-b7bd-5396-8e59-1cb9403d2c73"", ""31eb0f30-7b80-5d07-8ba6-bc6a6a24cb62""]","[""5fcaa70b-2b7a-509b-bb78-82c6345a84eb"", ""de592e81-e050-536b-8909-32866c85f6c2"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""3b7f143a-e38f-5d11-9219-ef3c808f775a"", ""e2db6251-93c2-54d2-b811-75ba0665e53c""]","[""5fcaa70b-2b7a-509b-bb78-82c6345a84eb"", ""e2db6251-93c2-54d2-b811-75ba0665e53c"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""55e7e466-3b1c-5014-85fc-2a14618ce254"", ""de592e81-e050-536b-8909-32866c85f6c2""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q007,既然利润口径已经拆开，经营现金流是否支持刚才的盈利质量判断；请明确哪些是年报原数、哪些是计算结果。,"[""2631e802-75be-5089-9418-baece6a717cf""]",[3],3,0.3333333333333333,0.5,1,"[""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""2631e802-75be-5089-9418-baece6a717cf""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""2631e802-75be-5089-9418-baece6a717cf""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""2631e802-75be-5089-9418-baece6a717cf""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q011,前面的整体画像已经有了，接下来沿着营业收入把三年盈利路径拆开；请区分最新一年的边际变化和完整三年路径。,"[""2631e802-75be-5089-9418-baece6a717cf"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6""]","[6, 2]",2,0.5,0.38685280723454163,1,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""e7eefead-7365-5540-b914-0d6077a14d8c""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""2631e802-75be-5089-9418-baece6a717cf""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q013,上一轮的差异具体集中在哪个年度，能否把两段同比分别解释清楚；别只复述数字，要说明它和上一问的关系。,"[""2631e802-75be-5089-9418-baece6a717cf"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb""]","[7, 2]",2,0.5,0.38685280723454163,1,"[""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""8322bc48-f2e3-5603-ae53-97917cf35a39"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""2631e802-75be-5089-9418-baece6a717cf""]","[""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q014,接着加入扣非净利润，刚才看到的利润变化有多少属于持续经营口径；请先给结论，再说明三年依据。,"[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]",[2],2,0.5,0.6309297535714575,1,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""ed0c9ffd-4cf7-5f79-aaea-898b8f2899f0""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c""]","[""9b4b60a1-f0f9-5368-b4ce-b441752321bb"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37"", ""e7eefead-7365-5540-b914-0d6077a14d8c""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q021,沿着上一轮的盈利结论，接下来重点看经营现金流是否跟得上；请从当前岗位最关心的证据开始回答。,"[""f1228bac-12d1-520f-9787-52a8cdcd49db""]",[8],8,0.125,0.0,0,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""71a788a3-0077-5908-a7f4-d02349fd6e1c"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""2ec87be4-468b-5498-889b-13f43f4ee222"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]","[""e7eefead-7365-5540-b914-0d6077a14d8c"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""2ec87be4-468b-5498-889b-13f43f4ee222"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q022,刚才看到的现金流三年路径是连续变化还是中途反转；不要只比较2023年和2025年两个端点。,"[""34fa3574-894f-575c-b9b0-0a183473746e"", ""55e7e466-3b1c-5014-85fc-2a14618ce254""]","[14, 13]",13,0.07692307692307693,0.0,0,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""7c06f308-8022-5f54-a63c-ab30458f4115""]","[""8322bc48-f2e3-5603-ae53-97917cf35a39"", ""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6""]","[""1de06218-dc21-5ec3-9e23-c5d58a375fd9"", ""8322bc48-f2e3-5603-ae53-97917cf35a39"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""7c06f308-8022-5f54-a63c-ab30458f4115""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q026,再结合总资产变化，前面的现金表现更像效率问题还是只能确认存在错位；把口径限制放在结论里，不要另作假设。,"[""289ba3d6-8b24-5c77-8df9-7af211ee1007"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8""]","[4, 13]",4,0.25,0.2640681225725909,1,"[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""88e975b7-0f5a-5f5c-98ce-e461dcab93b8"", ""44777fdf-abd5-5570-b0aa-8e3f1cb44000"", ""77cecfad-195f-539e-b105-acf49d23a9c6"", ""dc12b285-c21d-5cfe-84a2-d016fce5ffe6""]","[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""289ba3d6-8b24-5c77-8df9-7af211ee1007"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""e7eefead-7365-5540-b914-0d6077a14d8c"", ""8322bc48-f2e3-5603-ae53-97917cf35a39""]","[""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a"", ""70d0daf9-01a8-5e0f-9341-e20464515e43"", ""8322bc48-f2e3-5603-ae53-97917cf35a39"", ""289ba3d6-8b24-5c77-8df9-7af211ee1007"", ""dea63c61-1950-5f6a-bdd9-1323f83f3b37""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q028,我不想只听支持项，哪项前面已经出现的数字可能推翻现金质量结论；结论要能直接接到下一轮继续追问。,"[""44777fdf-abd5-5570-b0aa-8e3f1cb44000""]",[10],10,0.1,0.0,0,"[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""55e7e466-3b1c-5014-85fc-2a14618ce254"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""dfaf0dfd-1943-54e1-99a3-0690c5a9cb38"", ""44777fdf-abd5-5570-b0aa-8e3f1cb44000""]","[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""55e7e466-3b1c-5014-85fc-2a14618ce254"", ""dfaf0dfd-1943-54e1-99a3-0690c5a9cb38"", ""28a3b6de-dd4b-5bf8-919e-169ce12b1349"", ""d5c03971-3795-5256-a75f-b3921d61a92d""]","[""dc12b285-c21d-5cfe-84a2-d016fce5ffe6"", ""55e7e466-3b1c-5014-85fc-2a14618ce254"", ""dfaf0dfd-1943-54e1-99a3-0690c5a9cb38"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""28a3b6de-dd4b-5bf8-919e-169ce12b1349""]"
20,RF2_reranker_weight_2,RANK_FUSION,S001-Q033,基于上一轮的资产和权益原数，近似杠杆变化能说明什么、又不能说明什么；请把两段同比分开，不要合成一个趋势词。,"[""d5c03971-3795-5256-a75f-b3921d61a92d"", ""b4497adc-7393-57c0-8917-ce3372fbd151""]","[2, 23]",2,0.5,0.38685280723454163,1,"[""f1228bac-12d1-520f-9787-52a8cdcd49db"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""204ccd02-0a09-5bee-9d12-d6469c1688e8"", ""f99dbe58-f286-568d-b1fe-f1ebe59c0e0a""]","[""f1228bac-12d1-520f-9787-52a8cdcd49db"", ""33eb4d66-a4c5-5429-b3bd-48948bb5d443"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""55e7e466-3b1c-5014-85fc-2a14618ce254""]","[""f1228bac-12d1-520f-9787-52a8cdcd49db"", ""d5c03971-3795-5256-a75f-b3921d61a92d"", ""33eb4d66-a4c5-5429-b3bd-48948bb5d443"", ""7c06f308-8022-5f54-a63c-ab30458f4115"", ""55e7e466-3b1c-5014-85fc-2a14618ce254""]"
