config,session_id,query_id,requirement_id,gold_page_id,rank,hit_at_5,a0_rank,promoted_vs_a0,demoted_vs_a0,c3_rank,promoted_vs_c3,demoted_vs_c3,previous_config,previous_rank,promoted_vs_previous,demoted_vs_previous
A3,S003,S003-Q014,S003-Q014::OUT1,S003-Q009,2,True,2,False,False,2,False,False,A2,4,False,False
A3,S003,S003-Q016,S003-Q016::OUT1,S003-Q011,4,True,4,False,False,4,False,False,A2,4,False,False
A3,S003,S003-Q018,S003-Q018::OUT1,S003-Q013,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S003,S003-Q019,S003-Q019::OUT1,S003-Q013,2,True,4,False,False,1,False,False,A2,3,False,False
A3,S003,S003-Q020,S003-Q020::OUT1,S003-Q015,6,False,3,False,True,4,False,True,A2,4,False,True
A3,S003,S003-Q022,S003-Q022::OUT1,S003-Q017,2,True,9,True,False,1,False,False,A2,5,False,False
A3,S003,S003-Q024,S003-Q024::OUT1,S003-Q019,5,True,12,True,False,4,False,False,A2,9,True,False
A3,S003,S003-Q026,S003-Q026::OUT1,S003-Q021,5,True,10,True,False,5,False,False,A2,10,True,False
A3,S003,S003-Q028,S003-Q028::OUT1,S003-Q023,3,True,8,True,False,5,False,False,A2,6,True,False
A3,S003,S003-Q030,S003-Q030::OUT1,S003-Q025,19,False,6,False,False,22,False,False,A2,23,False,False
A3,S003,S003-Q031,S003-Q031::OUT1,S003-Q020,14,False,21,False,False,10,False,False,A2,16,False,False
A3,S003,S003-Q032,S003-Q032::OUT1,S003-Q027,3,True,4,False,False,4,False,False,A2,4,False,False
A3,S003,S003-Q034,S003-Q034::OUT1,S003-Q029,5,True,4,False,False,7,True,False,A2,3,False,False
A3,S003,S003-Q036,S003-Q036::OUT1,S003-Q031,22,False,13,False,False,22,False,False,A2,15,False,False
A3,S003,S003-Q038,S003-Q038::OUT1,S003-Q033,4,True,1,False,False,6,True,False,A2,5,False,False
A3,S003,S003-Q040,S003-Q040::OUT1,S003-Q035,30,False,25,False,False,27,False,False,A2,27,False,False
A3,S003,S003-Q042,S003-Q042::OUT1,S003-Q037,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S003,S003-Q044,S003-Q044::OUT1,S003-Q039,1,True,3,False,False,1,False,False,A2,7,True,False
A3,S003,S003-Q046,S003-Q046::OUT1,S003-Q041,40,False,41,False,False,40,False,False,A2,41,False,False
A3,S003,S003-Q048,S003-Q048::OUT1,S003-Q043,18,False,17,False,False,11,False,False,A2,14,False,False
A3,S003,S003-Q050,S003-Q050::OUT1,S003-Q045,11,False,15,False,False,7,False,False,A2,17,False,False
A3,S003,S003-Q052,S003-Q052::OUT1,S003-Q047,2,True,5,False,False,2,False,False,A2,5,False,False
A3,S003,S003-Q054,S003-Q054::OUT1,S003-Q049,16,False,5,False,True,26,False,False,A2,13,False,False
A3,S003,S003-Q056,S003-Q056::OUT1,S003-Q051,22,False,10,False,False,22,False,False,A2,14,False,False
A3,S003,S003-Q058,S003-Q058::OUT1,S003-Q053,29,False,48,False,False,34,False,False,A2,44,False,False
A3,S003,S003-Q060,S003-Q060::OUT1,S003-Q055,3,True,4,False,False,9,True,False,A2,5,False,False
A3,S003,S003-Q062,S003-Q062::OUT1,S003-Q057,18,False,4,False,True,26,False,False,A2,5,False,True
A3,S003,S003-Q064,S003-Q064::OUT1,S003-Q059,24,False,57,False,False,30,False,False,A2,56,False,False
A3,S003,S003-Q066,S003-Q066::OUT1,S003-Q061,14,False,22,False,False,18,False,False,A2,34,False,False
A3,S003,S003-Q068,S003-Q068::OUT1,S003-Q063,7,False,9,False,False,7,False,False,A2,11,False,False
A3,S003,S003-Q070,S003-Q070::OUT1,S003-Q065,10,False,11,False,False,17,False,False,A2,14,False,False
A3,S003,S003-Q072,S003-Q072::OUT1,S003-Q067,12,False,7,False,False,8,False,False,A2,9,False,False
A3,S003,S003-Q074,S003-Q074::OUT1,S003-Q069,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S003,S003-Q076,S003-Q076::OUT1,S003-Q071,57,False,49,False,False,61,False,False,A2,45,False,False
A3,S003,S003-Q078,S003-Q078::OUT1,S003-Q073,26,False,16,False,False,27,False,False,A2,5,False,True
A3,S003,S003-Q080,S003-Q080::OUT1,S003-Q075,45,False,23,False,False,57,False,False,A2,23,False,False
A3,S003,S003-Q082,S003-Q082::OUT1,S003-Q077,21,False,44,False,False,17,False,False,A2,31,False,False
A3,S003,S003-Q084,S003-Q084::OUT1,S003-Q079,33,False,28,False,False,47,False,False,A2,33,False,False
A3,S003,S003-Q086,S003-Q086::OUT1,S003-Q081,8,False,5,False,True,5,False,True,A2,5,False,True
A3,S003,S003-Q088,S003-Q088::OUT1,S003-Q083,54,False,71,False,False,60,False,False,A2,66,False,False
A3,S003,S003-Q090,S003-Q090::OUT1,S003-Q085,42,False,15,False,False,59,False,False,A2,17,False,False
A3,S003,S003-Q092,S003-Q092::OUT1,S003-Q087,35,False,32,False,False,32,False,False,A2,36,False,False
A3,S004,S004-Q006,S004-Q006::OUT1,S004-Q001,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S004,S004-Q008,S004-Q008::OUT1,S004-Q003,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S004,S004-Q010,S004-Q010::OUT1,S004-Q005,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S004,S004-Q012,S004-Q012::OUT1,S004-Q007,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S004,S004-Q014,S004-Q014::OUT1,S004-Q009,3,True,5,False,False,4,False,False,A2,5,False,False
A3,S004,S004-Q016,S004-Q016::OUT1,S004-Q011,3,True,4,False,False,3,False,False,A2,4,False,False
A3,S004,S004-Q018,S004-Q018::OUT1,S004-Q013,2,True,4,False,False,2,False,False,A2,4,False,False
A3,S004,S004-Q020,S004-Q020::OUT1,S004-Q015,8,False,4,False,True,9,False,False,A2,13,False,False
A3,S004,S004-Q022,S004-Q022::OUT1,S004-Q017,4,True,1,False,False,5,False,False,A2,8,True,False
A3,S004,S004-Q024,S004-Q024::OUT1,S004-Q019,1,True,3,False,False,3,False,False,A2,4,False,False
A3,S004,S004-Q026,S004-Q026::OUT1,S004-Q021,3,True,2,False,False,3,False,False,A2,3,False,False
A3,S004,S004-Q028,S004-Q028::OUT1,S004-Q023,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S004,S004-Q029,S004-Q029::OUT1,S004-Q023,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S004,S004-Q030,S004-Q030::OUT1,S004-Q025,5,True,7,True,False,5,False,False,A2,5,False,False
A3,S004,S004-Q031,S004-Q031::OUT1,S004-Q020,7,False,6,False,False,4,False,True,A2,5,False,True
A3,S004,S004-Q032,S004-Q032::OUT1,S004-Q027,2,True,5,False,False,1,False,False,A2,3,False,False
A3,S004,S004-Q034,S004-Q034::OUT1,S004-Q029,10,False,6,False,False,9,False,False,A2,5,False,True
A3,S004,S004-Q036,S004-Q036::OUT1,S004-Q031,19,False,13,False,False,16,False,False,A2,16,False,False
A3,S004,S004-Q038,S004-Q038::OUT1,S004-Q033,1,True,17,True,False,1,False,False,A2,14,True,False
A3,S004,S004-Q040,S004-Q040::OUT1,S004-Q035,27,False,20,False,False,24,False,False,A2,21,False,False
A3,S004,S004-Q042,S004-Q042::OUT1,S004-Q037,1,True,2,False,False,1,False,False,A2,2,False,False
A3,S004,S004-Q044,S004-Q044::OUT1,S004-Q039,13,False,7,False,False,10,False,False,A2,5,False,True
A3,S004,S004-Q046,S004-Q046::OUT1,S004-Q041,37,False,32,False,False,37,False,False,A2,24,False,False
A3,S004,S004-Q048,S004-Q048::OUT1,S004-Q043,4,True,13,True,False,3,False,False,A2,8,True,False
A3,S004,S004-Q050,S004-Q050::OUT1,S004-Q045,30,False,34,False,False,35,False,False,A2,40,False,False
A3,S004,S004-Q052,S004-Q052::OUT1,S004-Q047,14,False,4,False,True,26,False,False,A2,7,False,False
A3,S004,S004-Q054,S004-Q054::OUT1,S004-Q049,7,False,1,False,True,19,False,False,A2,3,False,True
A3,S004,S004-Q056,S004-Q056::OUT1,S004-Q051,39,False,19,False,False,39,False,False,A2,26,False,False
A3,S004,S004-Q058,S004-Q058::OUT1,S004-Q053,22,False,29,False,False,30,False,False,A2,33,False,False
A3,S004,S004-Q060,S004-Q060::OUT1,S004-Q055,2,True,1,False,False,1,False,False,A2,1,False,False
A3,S004,S004-Q061,S004-Q061::OUT1,S004-Q053,42,False,31,False,False,46,False,False,A2,35,False,False
A3,S004,S004-Q062,S004-Q062::OUT1,S004-Q057,3,True,2,False,False,4,False,False,A2,2,False,False
A3,S004,S004-Q064,S004-Q064::OUT1,S004-Q059,13,False,12,False,False,19,False,False,A2,19,False,False
A3,S004,S004-Q066,S004-Q066::OUT1,S004-Q061,12,False,38,False,False,17,False,False,A2,49,False,False
A3,S004,S004-Q067,S004-Q067::OUT1,S004-Q057,24,False,24,False,False,31,False,False,A2,30,False,False
A3,S004,S004-Q068,S004-Q068::OUT1,S004-Q063,7,False,6,False,False,8,False,False,A2,6,False,False
A3,S004,S004-Q070,S004-Q070::OUT1,S004-Q065,9,False,33,False,False,15,False,False,A2,22,False,False
A3,S004,S004-Q072,S004-Q072::OUT1,S004-Q067,4,True,2,False,False,4,False,False,A2,2,False,False
A3,S004,S004-Q074,S004-Q074::OUT1,S004-Q069,36,False,38,False,False,49,False,False,A2,45,False,False
A3,S005,S005-Q006,S005-Q006::OUT1,S005-Q001,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S005,S005-Q008,S005-Q008::OUT1,S005-Q003,2,True,1,False,False,2,False,False,A2,1,False,False
A3,S005,S005-Q010,S005-Q010::OUT1,S005-Q005,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S005,S005-Q012,S005-Q012::OUT1,S005-Q007,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S005,S005-Q014,S005-Q014::OUT1,S005-Q009,5,True,4,False,False,5,False,False,A2,5,False,False
A3,S005,S005-Q016,S005-Q016::OUT1,S005-Q011,7,False,2,False,True,7,False,False,A2,1,False,True
A3,S005,S005-Q018,S005-Q018::OUT1,S005-Q013,4,True,7,True,False,4,False,False,A2,7,True,False
A3,S005,S005-Q020,S005-Q020::OUT1,S005-Q015,1,True,3,False,False,1,False,False,A2,4,False,False
A3,S005,S005-Q021,S005-Q021::OUT1,S005-Q010,8,False,8,False,False,8,False,False,A2,7,False,False
A3,S005,S005-Q022,S005-Q022::OUT1,S005-Q017,1,True,2,False,False,1,False,False,A2,5,False,False
A3,S005,S005-Q024,S005-Q024::OUT1,S005-Q019,12,False,1,False,True,12,False,False,A2,2,False,True
A3,S005,S005-Q026,S005-Q026::OUT1,S005-Q021,11,False,8,False,False,11,False,False,A2,11,False,False
A3,S005,S005-Q028,S005-Q028::OUT1,S005-Q023,3,True,1,False,False,3,False,False,A2,4,False,False
A3,S005,S005-Q030,S005-Q030::OUT1,S005-Q025,18,False,14,False,False,18,False,False,A2,13,False,False
A3,S005,S005-Q032,S005-Q032::OUT1,S005-Q027,3,True,4,False,False,3,False,False,A2,4,False,False
A3,S005,S005-Q034,S005-Q034::OUT1,S005-Q029,8,False,3,False,True,8,False,False,A2,5,False,True
A3,S005,S005-Q036,S005-Q036::OUT1,S005-Q031,3,True,6,True,False,3,False,False,A2,6,True,False
A3,S005,S005-Q038,S005-Q038::OUT1,S005-Q033,3,True,4,False,False,3,False,False,A2,5,False,False
A3,S005,S005-Q040,S005-Q040::OUT1,S005-Q035,30,False,2,False,True,30,False,False,A2,36,False,False
A3,S005,S005-Q042,S005-Q042::OUT1,S005-Q037,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S005,S005-Q044,S005-Q044::OUT1,S005-Q039,10,False,4,False,True,10,False,False,A2,8,False,False
A3,S005,S005-Q046,S005-Q046::OUT1,S005-Q041,25,False,22,False,False,25,False,False,A2,21,False,False
A3,S005,S005-Q048,S005-Q048::OUT1,S005-Q043,1,True,2,False,False,1,False,False,A2,1,False,False
A3,S005,S005-Q049,S005-Q049::OUT1,S005-Q043,3,True,5,False,False,3,False,False,A2,4,False,False
A3,S005,S005-Q050,S005-Q050::OUT1,S005-Q045,31,False,20,False,False,31,False,False,A2,18,False,False
A3,S005,S005-Q051,S005-Q051::OUT1,S005-Q042,29,False,2,False,True,28,False,False,A2,13,False,False
A3,S005,S005-Q052,S005-Q052::OUT1,S005-Q047,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S005,S005-Q054,S005-Q054::OUT1,S005-Q049,25,False,10,False,False,25,False,False,A2,15,False,False
A3,S005,S005-Q056,S005-Q056::OUT1,S005-Q051,3,True,1,False,False,3,False,False,A2,2,False,False
A3,S005,S005-Q057,S005-Q057::OUT1,S005-Q048,9,False,10,False,False,9,False,False,A2,6,False,False
A3,S005,S005-Q058,S005-Q058::OUT1,S005-Q053,5,True,5,False,False,5,False,False,A2,4,False,False
A3,S006,S006-Q006,S006-Q006::OUT1,S006-Q001,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S006,S006-Q008,S006-Q008::OUT1,S006-Q003,2,True,2,False,False,2,False,False,A2,1,False,False
A3,S006,S006-Q010,S006-Q010::OUT1,S006-Q005,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S006,S006-Q012,S006-Q012::OUT1,S006-Q007,1,True,1,False,False,2,False,False,A2,1,False,False
A3,S006,S006-Q014,S006-Q014::OUT1,S006-Q009,2,True,1,False,False,2,False,False,A2,1,False,False
A3,S006,S006-Q016,S006-Q016::OUT1,S006-Q011,4,True,6,True,False,4,False,False,A2,6,True,False
A3,S006,S006-Q018,S006-Q018::OUT1,S006-Q013,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S006,S006-Q020,S006-Q020::OUT1,S006-Q015,8,False,5,False,True,10,False,False,A2,7,False,False
A3,S006,S006-Q022,S006-Q022::OUT1,S006-Q017,6,False,1,False,True,8,False,False,A2,2,False,True
A3,S006,S006-Q024,S006-Q024::OUT1,S006-Q019,10,False,2,False,True,8,False,False,A2,4,False,True
A3,S006,S006-Q026,S006-Q026::OUT1,S006-Q021,3,True,3,False,False,3,False,False,A2,2,False,False
A3,S006,S006-Q028,S006-Q028::OUT1,S006-Q023,4,True,3,False,False,4,False,False,A2,5,False,False
A3,S006,S006-Q030,S006-Q030::OUT1,S006-Q025,19,False,3,False,True,17,False,False,A2,21,False,False
A3,S006,S006-Q032,S006-Q032::OUT1,S006-Q027,1,True,1,False,False,1,False,False,A2,3,False,False
A3,S006,S006-Q034,S006-Q034::OUT1,S006-Q029,8,False,7,False,False,8,False,False,A2,5,False,True
A3,S006,S006-Q036,S006-Q036::OUT1,S006-Q031,18,False,15,False,False,17,False,False,A2,12,False,False
A3,S006,S006-Q038,S006-Q038::OUT1,S006-Q033,3,True,1,False,False,3,False,False,A2,1,False,False
A3,S006,S006-Q039,S006-Q039::OUT1,S006-Q033,5,True,1,False,False,5,False,False,A2,1,False,False
A3,S006,S006-Q040,S006-Q040::OUT1,S006-Q035,8,False,6,False,False,8,False,False,A2,6,False,False
A3,S006,S006-Q042,S006-Q042::OUT1,S006-Q037,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S006,S006-Q044,S006-Q044::OUT1,S006-Q039,19,False,30,False,False,17,False,False,A2,21,False,False
A3,S006,S006-Q046,S006-Q046::OUT1,S006-Q041,36,False,26,False,False,36,False,False,A2,27,False,False
A3,S006,S006-Q048,S006-Q048::OUT1,S006-Q043,18,False,33,False,False,17,False,False,A2,26,False,False
A3,S006,S006-Q050,S006-Q050::OUT1,S006-Q045,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S006,S006-Q051,S006-Q051::OUT1,S006-Q043,12,False,27,False,False,11,False,False,A2,24,False,False
A3,S006,S006-Q052,S006-Q052::OUT1,S006-Q047,20,False,7,False,False,20,False,False,A2,7,False,False
A3,S006,S006-Q054,S006-Q054::OUT1,S006-Q049,4,True,1,False,False,3,False,False,A2,1,False,False
A3,S006,S006-Q056,S006-Q056::OUT1,S006-Q051,19,False,4,False,True,30,False,False,A2,3,False,True
A3,S006,S006-Q057,S006-Q057::OUT1,S006-Q047,26,False,5,False,True,26,False,False,A2,4,False,True
A3,S006,S006-Q058,S006-Q058::OUT1,S006-Q053,1,True,1,False,False,1,False,False,A2,3,False,False
A3,S006,S006-Q060,S006-Q060::OUT1,S006-Q055,22,False,19,False,False,18,False,False,A2,17,False,False
A3,S006,S006-Q062,S006-Q062::OUT1,S006-Q057,4,True,6,True,False,4,False,False,A2,19,True,False
A3,S006,S006-Q064,S006-Q064::OUT1,S006-Q059,1,True,2,False,False,1,False,False,A2,2,False,False
A3,S006,S006-Q066,S006-Q066::OUT1,S006-Q061,31,False,23,False,False,29,False,False,A2,19,False,False
A3,S006,S006-Q068,S006-Q068::OUT1,S006-Q063,31,False,9,False,False,29,False,False,A2,9,False,False
A3,S006,S006-Q070,S006-Q070::OUT1,S006-Q065,2,True,2,False,False,2,False,False,A2,2,False,False
A3,S006,S006-Q072,S006-Q072::OUT1,S006-Q067,17,False,1,False,True,16,False,False,A2,1,False,True
A3,S006,S006-Q074,S006-Q074::OUT1,S006-Q069,42,False,2,False,True,40,False,False,A2,4,False,True
A3,S006,S006-Q076,S006-Q076::OUT1,S006-Q071,27,False,21,False,False,25,False,False,A2,21,False,False
A3,S006,S006-Q078,S006-Q078::OUT1,S006-Q073,16,False,14,False,False,15,False,False,A2,25,False,False
A3,S006,S006-Q080,S006-Q080::OUT1,S006-Q075,35,False,47,False,False,34,False,False,A2,66,False,False
A3,S007,S007-Q006,S007-Q006::OUT1,S007-Q001,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S007,S007-Q008,S007-Q008::OUT1,S007-Q003,1,True,1,False,False,1,False,False,A2,2,False,False
A3,S007,S007-Q010,S007-Q010::OUT1,S007-Q005,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S007,S007-Q012,S007-Q012::OUT1,S007-Q007,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S007,S007-Q014,S007-Q014::OUT1,S007-Q009,2,True,2,False,False,2,False,False,A2,2,False,False
A3,S007,S007-Q016,S007-Q016::OUT1,S007-Q011,2,True,4,False,False,2,False,False,A2,5,False,False
A3,S007,S007-Q018,S007-Q018::OUT1,S007-Q013,3,True,3,False,False,3,False,False,A2,3,False,False
A3,S007,S007-Q020,S007-Q020::OUT1,S007-Q015,6,False,1,False,True,6,False,False,A2,14,False,False
A3,S007,S007-Q022,S007-Q022::OUT1,S007-Q017,1,True,2,False,False,1,False,False,A2,5,False,False
A3,S007,S007-Q024,S007-Q024::OUT1,S007-Q019,6,False,3,False,True,6,False,False,A2,3,False,True
A3,S007,S007-Q026,S007-Q026::OUT1,S007-Q021,17,False,13,False,False,17,False,False,A2,8,False,False
A3,S007,S007-Q028,S007-Q028::OUT1,S007-Q023,1,True,1,False,False,1,False,False,A2,4,False,False
A3,S007,S007-Q029,S007-Q029::OUT1,S007-Q023,2,True,5,False,False,4,False,False,A2,9,True,False
A3,S007,S007-Q030,S007-Q030::OUT1,S007-Q025,15,False,1,False,True,15,False,False,A2,2,False,True
A3,S007,S007-Q031,S007-Q031::OUT1,S007-Q020,15,False,7,False,False,15,False,False,A2,4,False,True
A3,S007,S007-Q032,S007-Q032::OUT1,S007-Q027,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S007,S007-Q034,S007-Q034::OUT1,S007-Q029,1,True,3,False,False,1,False,False,A2,5,False,False
A3,S007,S007-Q036,S007-Q036::OUT1,S007-Q031,11,False,8,False,False,11,False,False,A2,8,False,False
A3,S007,S007-Q038,S007-Q038::OUT1,S007-Q033,4,True,1,False,False,4,False,False,A2,1,False,False
A3,S007,S007-Q040,S007-Q040::OUT1,S007-Q035,10,False,17,False,False,10,False,False,A2,16,False,False
A3,S007,S007-Q042,S007-Q042::OUT1,S007-Q037,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S007,S007-Q044,S007-Q044::OUT1,S007-Q039,14,False,3,False,True,14,False,False,A2,4,False,True
A3,S007,S007-Q046,S007-Q046::OUT1,S007-Q041,22,False,22,False,False,22,False,False,A2,27,False,False
A3,S007,S007-Q048,S007-Q048::OUT1,S007-Q043,5,True,4,False,False,5,False,False,A2,4,False,False
A3,S007,S007-Q050,S007-Q050::OUT1,S007-Q045,2,True,21,True,False,2,False,False,A2,24,True,False
A3,S007,S007-Q052,S007-Q052::OUT1,S007-Q047,1,True,2,False,False,1,False,False,A2,2,False,False
A3,S007,S007-Q054,S007-Q054::OUT1,S007-Q049,10,False,3,False,True,10,False,False,A2,6,False,False
A3,S007,S007-Q056,S007-Q056::OUT1,S007-Q051,24,False,5,False,True,24,False,False,A2,7,False,False
A3,S007,S007-Q058,S007-Q058::OUT1,S007-Q053,13,False,11,False,False,13,False,False,A2,14,False,False
A3,S007,S007-Q060,S007-Q060::OUT1,S007-Q055,3,True,5,False,False,3,False,False,A2,6,True,False
A3,S007,S007-Q061,S007-Q061::OUT1,S007-Q052,7,False,14,False,False,7,False,False,A2,21,False,False
A3,S007,S007-Q062,S007-Q062::OUT1,S007-Q057,23,False,5,False,True,23,False,False,A2,8,False,False
A3,S007,S007-Q064,S007-Q064::OUT1,S007-Q059,2,True,4,False,False,2,False,False,A2,2,False,False
A3,S007,S007-Q066,S007-Q066::OUT1,S007-Q061,11,False,3,False,True,11,False,False,A2,3,False,True
A3,S007,S007-Q067,S007-Q067::OUT1,S007-Q052,1,True,1,False,False,1,False,False,A2,2,False,False
A3,S007,S007-Q068,S007-Q068::OUT1,S007-Q063,10,False,9,False,False,10,False,False,A2,9,False,False
A3,S007,S007-Q070,S007-Q070::OUT1,S007-Q065,21,False,9,False,False,21,False,False,A2,14,False,False
A3,S007,S007-Q072,S007-Q072::OUT1,S007-Q067,6,False,3,False,True,6,False,False,A2,3,False,True
A3,S007,S007-Q074,S007-Q074::OUT1,S007-Q069,15,False,9,False,False,15,False,False,A2,13,False,False
A3,S007,S007-Q076,S007-Q076::OUT1,S007-Q071,6,False,5,False,True,6,False,False,A2,7,False,False
A3,S007,S007-Q078,S007-Q078::OUT1,S007-Q073,30,False,39,False,False,30,False,False,A2,37,False,False
A3,S007,S007-Q080,S007-Q080::OUT1,S007-Q075,10,False,24,False,False,28,False,False,A2,36,False,False
A3,S007,S007-Q082,S007-Q082::OUT1,S007-Q077,9,False,9,False,False,9,False,False,A2,16,False,False
A3,S007,S007-Q084,S007-Q084::OUT1,S007-Q079,32,False,12,False,False,32,False,False,A2,17,False,False
A3,S007,S007-Q086,S007-Q086::OUT1,S007-Q081,41,False,36,False,False,41,False,False,A2,18,False,False
A3,S007,S007-Q088,S007-Q088::OUT1,S007-Q083,22,False,12,False,False,22,False,False,A2,20,False,False
A3,S007,S007-Q090,S007-Q090::OUT1,S007-Q085,34,False,11,False,False,34,False,False,A2,22,False,False
A3,S007,S007-Q092,S007-Q092::OUT1,S007-Q087,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S007,S007-Q094,S007-Q094::OUT1,S007-Q089,37,False,7,False,False,37,False,False,A2,12,False,False
A3,S007,S007-Q096,S007-Q096::OUT1,S007-Q091,53,False,75,False,False,53,False,False,A2,70,False,False
A3,S008,S008-Q006,S008-Q006::OUT1,S008-Q001,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S008,S008-Q008,S008-Q008::OUT1,S008-Q003,2,True,1,False,False,2,False,False,A2,1,False,False
A3,S008,S008-Q010,S008-Q010::OUT1,S008-Q005,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S008,S008-Q012,S008-Q012::OUT1,S008-Q007,2,True,1,False,False,2,False,False,A2,1,False,False
A3,S008,S008-Q014,S008-Q014::OUT1,S008-Q009,4,True,2,False,False,5,False,False,A2,4,False,False
A3,S008,S008-Q016,S008-Q016::OUT1,S008-Q011,6,False,4,False,True,6,False,False,A2,4,False,True
A3,S008,S008-Q018,S008-Q018::OUT1,S008-Q013,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S008,S008-Q019,S008-Q019::OUT1,S008-Q013,2,True,3,False,False,2,False,False,A2,3,False,False
A3,S008,S008-Q020,S008-Q020::OUT1,S008-Q015,6,False,1,False,True,6,False,False,A2,1,False,True
A3,S008,S008-Q022,S008-Q022::OUT1,S008-Q017,1,True,1,False,False,1,False,False,A2,1,False,False
A3,S008,S008-Q024,S008-Q024::OUT1,S008-Q019,11,False,2,False,True,11,False,False,A2,6,False,False
A3,S008,S008-Q026,S008-Q026::OUT1,S008-Q021,2,True,2,False,False,5,False,False,A2,3,False,False
