session_id,source_turn_id,add_variant,user_task_labels,summary_task_labels,task_alignment,task_keyword_covered,audit_method
S004,S004-Q008,A3,"[""判断修订""]","[""判断修订"", ""口径核验"", ""现金质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q009,Old,"[""口径核验""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q009,A1,"[""口径核验""]","[""口径核验"", ""拐点定位"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q009,A2,"[""口径核验""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q009,A3,"[""口径核验""]","[""口径核验"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q010,Old,"[""一般分析判断""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q010,A1,"[""一般分析判断""]","[""阶段小结"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q010,A2,"[""一般分析判断""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q010,A3,"[""一般分析判断""]","[""信息缺口"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q011,Old,"[""现金质量"", ""原因解释""]","[""验证"", ""阶段小结"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q011,A1,"[""现金质量"", ""原因解释""]","[""验证"", ""阶段小结"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q011,A2,"[""现金质量"", ""原因解释""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q011,A3,"[""现金质量"", ""原因解释""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q012,Old,"[""拐点定位""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q012,A1,"[""拐点定位""]","[""验证"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q012,A2,"[""拐点定位""]","[""判断修订"", ""口径核验"", ""同比解释"", ""现金质量"", ""可复算性"", ""原因解释""]",TASK_PARTIAL,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q012,A3,"[""拐点定位""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""效率判断"", ""杠杆分析"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q013,Old,"[""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q013,A1,"[""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]","[""验证"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q013,A2,"[""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]","[""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q013,A3,"[""口径核验"", ""拐点定位"", ""盈利质量"", ""同步比较""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q014,Old,"[""一般分析判断""]","[""来源核验"", ""口径核验"", ""同比解释"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q014,A1,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q014,A2,"[""一般分析判断""]","[""口径核验"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q014,A3,"[""一般分析判断""]","[""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q015,Old,"[""来源核验"", ""可复算性""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q015,A1,"[""来源核验"", ""可复算性""]","[""反证检验"", ""验证"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q015,A2,"[""来源核验"", ""可复算性""]","[""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q015,A3,"[""来源核验"", ""可复算性""]","[""验证"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q016,Old,"[""来源核验"", ""现金质量"", ""效率判断"", ""可复算性""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q016,A1,"[""来源核验"", ""现金质量"", ""效率判断"", ""可复算性""]","[""验证"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q016,A2,"[""来源核验"", ""现金质量"", ""效率判断"", ""可复算性""]","[""判断修订"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q016,A3,"[""来源核验"", ""现金质量"", ""效率判断"", ""可复算性""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""可复算性"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q017,Old,"[""来源核验"", ""口径核验"", ""原因解释""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q017,A1,"[""来源核验"", ""口径核验"", ""原因解释""]","[""反证检验"", ""验证"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q017,A2,"[""来源核验"", ""口径核验"", ""原因解释""]","[""判断修订"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q017,A3,"[""来源核验"", ""口径核验"", ""原因解释""]","[""反证检验"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q018,Old,"[""反证检验"", ""拐点定位"", ""现金质量""]","[""反证检验"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q018,A1,"[""反证检验"", ""拐点定位"", ""现金质量""]","[""反证检验"", ""验证"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q018,A2,"[""反证检验"", ""拐点定位"", ""现金质量""]","[""反证检验"", ""验证"", ""口径核验"", ""拐点定位"", ""现金质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q018,A3,"[""反证检验"", ""拐点定位"", ""现金质量""]","[""反证检验"", ""验证"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""效率判断""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q019,Old,"[""反证检验""]","[""反证检验"", ""风险排序"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q019,A1,"[""反证检验""]","[""反证检验"", ""风险排序"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q019,A2,"[""反证检验""]","[""反证检验"", ""验证"", ""风险排序"", ""阶段小结"", ""管理层问询"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q019,A3,"[""反证检验""]","[""反证检验"", ""验证"", ""风险排序"", ""来源核验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q020,Old,"[""阶段小结"", ""综合判断""]","[""阶段小结"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q020,A1,"[""阶段小结"", ""综合判断""]","[""阶段小结"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q020,A2,"[""阶段小结"", ""综合判断""]","[""阶段小结"", ""口径核验"", ""同比解释"", ""现金质量"", ""盈利质量"", ""可复算性"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q020,A3,"[""阶段小结"", ""综合判断""]","[""阶段小结"", ""口径核验"", ""同比解释"", ""现金质量"", ""盈利质量"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q021,Old,"[""反证检验""]","[""反证检验"", ""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q021,A1,"[""反证检验""]","[""反证检验"", ""阶段小结"", ""口径核验"", ""拐点定位"", ""盈利质量"", ""效率判断"", ""同步比较""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q021,A2,"[""反证检验""]","[""反证检验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""可复算性"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q021,A3,"[""反证检验""]","[""反证检验"", ""口径核验"", ""拐点定位"", ""现金质量"", ""盈利质量"", ""效率判断"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
S004,S004-Q022,Old,"[""同步比较""]","[""来源核验"", ""口径核验"", ""同比解释"", ""拐点定位"", ""盈利质量"", ""同步比较"", ""原因解释""]",TASK_EXPLICIT,True,deterministic task lexicon + semantic action-slot heuristic; no Gold/rank/retrieval inputs
